id,full_name,first_name,last_name,is_active,GP_TOTAL,MIN_PG,AST_PCT_percentile,DREB_PCT_percentile,OREB_PCT_percentile,TOV_PCT_percentile,Midrange_volume_pm_percentile,Midrange_efficiency_percentile,Paint_volume_pm_percentile,Paint_efficiency_percentile,Corner_volume_pm_percentile,Corner_efficiency_percentile,Above_the_break_volume_pm_percentile,Above_the_break_efficiency_percentile,Tight_volume_pm_percentile,Tight_efficiency_percentile,Open_volume_pm_percentile,Open_efficiency_percentile,Paint_defense_volume_pm_percentile,Paint_defense_deterance_percentile,Perimeter_defense_volume_pm_percentile,Perimeter_defense_deterance_percentile,Catch_and_Shoot_Volume_percentile,Catch_and_Shoot_Efficiency_percentile,Pull_up_Volume_percentile,Pull_up_Efficiency_percentile
1628374,Lauri Markkanen,Lauri,Markkanen,True,55,33.14545454545455,0.0343511450381679,0.7786259541984732,0.7938931297709924,0.0763358778625954,0.5648854961832062,0.583969465648855,0.6717557251908397,0.5725190839694656,0.6297709923664122,0.7595419847328244,0.916030534351145,0.7938931297709924,0.6793893129770993,0.5801526717557252,0.9198473282442748,0.7442748091603053,0.767175572519084,0.5057251908396947,0.7213740458015268,0.2786259541984733,0.9809160305343512,0.7900763358778626,0.5190839694656488,0.2194656488549618
1630230,Naji Marshall,Naji,Marshall,True,66,19.060606060606062,0.6908396946564885,0.6545801526717557,0.6202290076335878,0.7900763358778626,0.4351145038167939,0.4503816793893129,0.3969465648854962,0.2709923664122137,0.8587786259541985,0.6774809160305344,0.1870229007633587,0.6812977099236641,0.2748091603053435,0.2118320610687022,0.366412213740458,0.6030534351145038,0.3396946564885496,0.2442748091603053,0.7442748091603053,0.9885496183206108,0.5610687022900763,0.6698473282442748,0.4045801526717557,0.1755725190839694
1628997,Caleb Martin,Caleb,Martin,True,64,27.46875,0.482824427480916,0.5076335877862596,0.6106870229007634,0.5381679389312977,0.6221374045801527,0.2977099236641221,0.3702290076335878,0.2061068702290076,0.7213740458015268,0.3893129770992366,0.3740458015267175,0.4580152671755725,0.3358778625954198,0.2022900763358778,0.4465648854961832,0.1946564885496183,0.5648854961832062,0.7251908396946565,0.9427480916030534,0.900763358778626,0.5954198473282443,0.3854961832061068,0.5381679389312977,0.2862595419847328
1629726,Garrison Mathews,Garrison,Mathews,True,66,15.0,0.1984732824427481,0.1011450381679389,0.1774809160305343,0.0687022900763358,0.1717557251908397,0.9885496183206108,0.0076335877862595,0.0419847328244274,0.8702290076335878,0.9103053435114504,0.648854961832061,0.9446564885496184,0.1106870229007633,0.9122137404580152,0.2366412213740458,0.916030534351145,0.1221374045801526,0.2442748091603053,0.683206106870229,0.0896946564885496,0.8854961832061069,0.91793893129771,0.4274809160305343,0.9770992366412212
1631097,Bennedict Mathurin,Bennedict,Mathurin,True,59,26.05084745762712,0.1927480916030534,0.4370229007633587,0.5744274809160306,0.6259541984732825,0.6679389312977099,0.8969465648854962,0.7938931297709924,0.0381679389312977,0.2022900763358778,0.7881679389312977,0.6030534351145038,0.5591603053435115,0.8206106870229007,0.1221374045801526,0.4809160305343511,0.4961832061068702,0.549618320610687,0.0839694656488549,0.0229007633587786,0.1507633587786259,0.2442748091603053,0.5610687022900763,0.8053435114503816,0.7137404580152672
1630178,Tyrese Maxey,Tyrese,Maxey,True,70,37.48571428571429,0.6297709923664122,0.1431297709923664,0.0858778625954198,0.0343511450381679,0.7366412213740458,0.2881679389312977,0.8625954198473282,0.2404580152671755,0.2137404580152671,0.9847328244274808,0.9274809160305344,0.5,0.8282442748091603,0.3950381679389313,0.9389312977099236,0.2709923664122137,0.0648854961832061,0.5400763358778626,0.1259541984732824,0.5782442748091603,0.3893129770992366,0.91793893129771,0.9236641221374046,0.4866412213740458
1630540,Miles McBride,Miles,McBride,True,68,19.529411764705884,0.5343511450381679,0.0076335877862595,0.3091603053435114,0.0190839694656488,0.6145038167938931,0.6259541984732825,0.1564885496183206,0.3473282442748092,0.9809160305343512,0.7824427480916031,0.5572519083969466,0.8263358778625954,0.3740458015267175,0.5190839694656488,0.5610687022900763,0.7404580152671756,0.4465648854961832,0.7099236641221374,0.7404580152671756,0.5305343511450382,0.7824427480916031,0.8091603053435115,0.7519083969465649,0.7595419847328244
203468,CJ McCollum,CJ,McCollum,True,66,32.71212121212121,0.6068702290076335,0.4370229007633587,0.2118320610687022,0.148854961832061,0.7519083969465649,0.700381679389313,0.5,0.1259541984732824,0.416030534351145,0.8549618320610687,0.9809160305343512,0.9446564885496184,0.6450381679389313,0.3740458015267175,0.9351145038167938,0.8473282442748091,0.2480916030534351,0.0419847328244274,0.7748091603053435,0.8797709923664122,0.8129770992366412,0.8950381679389313,0.900763358778626,0.9122137404580152
204456,T.J. McConnell,T.J.,McConnell,True,71,18.239436619718308,0.965648854961832,0.5572519083969466,0.4408396946564885,0.583969465648855,0.9198473282442748,0.7824427480916031,0.965648854961832,0.6717557251908397,0.1221374045801526,0.9923664122137404,0.1145038167938931,0.4580152671755725,0.8625954198473282,0.8091603053435115,0.5648854961832062,0.3931297709923664,0.3167938931297709,0.015267175572519,0.0458015267175572,0.6335877862595419,0.1374045801526717,0.9427480916030534,0.7977099236641222,0.7080152671755725
1630183,Jaden McDaniels,Jaden,McDaniels,True,72,29.23611111111111,0.1698473282442748,0.0782442748091603,0.4198473282442748,0.6984732824427481,0.5725190839694656,0.5267175572519084,0.3587786259541984,0.8435114503816794,0.9541984732824428,0.4312977099236641,0.1793893129770992,0.1927480916030534,0.3511450381679389,0.851145038167939,0.3053435114503817,0.1984732824427481,0.5458015267175572,0.767175572519084,0.5916030534351145,0.8282442748091603,0.5534351145038168,0.3015267175572519,0.4923664122137404,0.2938931297709923
