id,full_name,first_name,last_name,is_active,GP_TOTAL,MIN_PG,AST_PCT_percentile,DREB_PCT_percentile,OREB_PCT_percentile,TOV_PCT_percentile,Midrange_volume_pm_percentile,Midrange_efficiency_percentile,Paint_volume_pm_percentile,Paint_efficiency_percentile,Corner_volume_pm_percentile,Corner_efficiency_percentile,Above_the_break_volume_pm_percentile,Above_the_break_efficiency_percentile,Tight_volume_pm_percentile,Tight_efficiency_percentile,Open_volume_pm_percentile,Open_efficiency_percentile,Catch_and_Shoot_Volume_percentile,Catch_and_Shoot_Efficiency_percentile,Pull_up_Volume_percentile,Pull_up_Efficiency_percentile,Paint_defense_volume_pm_percentile,Paint_defense_deterance_percentile,Perimeter_defense_volume_pm_percentile,Perimeter_defense_deterance_percentile
1629028,Deandre Ayton,Deandre,Ayton,True,58,29.55,0.06741573033707865,0.9363295880149812,0.8801498127340824,0.5674157303370787,0.797752808988764,0.7940074906367042,0.9775280898876404,0.9438202247191011,0.031835205992509365,0.03932584269662921,0.08239700374531835,0.6985018726591761,0.9400749063670412,0.9250936329588015,0.18726591760299627,0.9550561797752809,0.3445692883895131,0.6460674157303371,0.19101123595505617,0.8876404494382022,0.8838951310861424,0.8389513108614233,0.9588014981273408,0.5730337078651685
1629029,Luka Dončić,Luka,Dončić,True,65,35.4,0.7902621722846442,0.9288389513108615,0.40823970037453183,0.8539325842696629,0.8951310861423221,0.47191011235955055,0.8801498127340824,0.6179775280898876,0.19101123595505617,0.20599250936329588,0.9775280898876404,0.6348314606741573,0.8576779026217228,0.6666666666666666,1.0,0.30711610486891383,0.09363295880149813,0.21722846441947566,1.0,0.7696629213483146,0.651685393258427,0.36891385767790263,0.35580524344569286,0.6123595505617978
1629052,Oshae Brissett,Oshae,Brissett,True,67,23.34,0.10861423220973783,0.7172284644194756,0.8127340823970037,0.21722846441947566,0.20599250936329588,0.07303370786516854,0.44569288389513106,0.12734082397003746,0.8014981273408239,0.5543071161048689,0.4307116104868914,0.5074906367041199,0.4419475655430712,0.1797752808988764,0.33707865168539325,0.352059925093633,0.7191011235955056,0.4606741573033708,0.26591760299625467,0.11610486891385768,0.7565543071161048,0.15355805243445692,0.21348314606741572,0.00749063670411985
1629057,Robert Williams III,Robert,Williams III,True,61,29.56,0.7284644194756554,0.7790262172284644,0.9700374531835206,0.7153558052434457,0.08614232209737828,0.5861423220973783,0.6441947565543071,0.9925093632958801,0.031835205992509365,0.03932584269662921,0.0299625468164794,0.0299625468164794,0.4307116104868914,0.9925093632958801,0.026217228464419477,0.9850187265917603,0.02247191011235955,0.00749063670411985,0.018726591760299626,0.99812734082397,0.5468164794007491,0.9887640449438202,0.9026217228464419,0.7808988764044944
1629130,Duncan Robinson,Duncan,Robinson,True,79,25.9,0.3389513108614232,0.13295880149812733,0.06928838951310862,0.09363295880149813,0.1348314606741573,0.9887640449438202,0.02247191011235955,0.5767790262172284,0.9438202247191011,0.7621722846441947,0.9737827715355806,0.599250936329588,0.3408239700374532,0.5617977528089888,0.6367041198501873,0.7116104868913857,0.9887640449438202,0.4232209737827715,0.5355805243445693,0.9850187265917603,0.18726591760299627,0.3408239700374532,0.4232209737827715,0.19662921348314608
1629216,Gabe Vincent,Gabe,Vincent,True,68,23.38,0.8389513108614233,0.04307116104868914,0.11797752808988764,0.8389513108614233,0.5543071161048689,0.5543071161048689,0.11235955056179775,0.45692883895131087,0.8089887640449438,0.7528089887640449,0.7228464419475655,0.6123595505617978,0.13857677902621723,0.8277153558052435,0.6853932584269663,0.2397003745318352,0.602996254681648,0.7378277153558053,0.7078651685393258,0.7134831460674157,0.09363295880149813,0.13670411985018727,0.8239700374531835,0.9213483146067416
1629234,Drew Eubanks,Drew,Eubanks,True,71,17.56,0.3707865168539326,0.8689138576779026,0.9063670411985019,0.951310861423221,0.36329588014981273,0.4288389513108614,0.8576779026217228,0.8651685393258427,0.0898876404494382,0.13295880149812733,0.10112359550561797,0.07865168539325842,0.7715355805243446,0.8951310861423221,0.08614232209737828,0.5692883895131086,0.1198501872659176,0.14794007490636704,0.1647940074906367,0.9700374531835206,0.9288389513108615,0.552434456928839,0.8801498127340824,0.15730337078651685
1629599,Amir Coffey,Amir,Coffey,True,69,22.72,0.5898876404494382,0.28651685393258425,0.21722846441947566,0.11235955056179775,0.40074906367041196,0.30711610486891383,0.22846441947565543,0.6891385767790262,0.7902621722846442,0.5112359550561798,0.5168539325842697,0.799625468164794,0.15730337078651685,0.4606741573033708,0.4868913857677903,0.7265917602996255,0.6779026217228464,0.7415730337078652,0.42696629213483145,0.552434456928839,0.08239700374531835,0.9194756554307116,0.0599250936329588,0.28651685393258425
1629604,CJ Elleby,CJ,Elleby,False,58,20.21,0.5749063670411985,0.6048689138576779,0.7303370786516854,0.8127340823970037,0.34831460674157305,0.19662921348314608,0.3295880149812734,0.12359550561797752,0.4943820224719101,0.12734082397003746,0.30711610486891383,0.38202247191011235,0.2247191011235955,0.10486891385767791,0.24344569288389514,0.056179775280898875,0.4756554307116105,0.19101123595505617,0.2846441947565543,0.0898876404494382,0.4943820224719101,0.7790262172284644,0.24719101123595505,0.16292134831460675
1629611,Terance Mann,Terance,Mann,True,81,28.59,0.7097378277153558,0.5224719101123596,0.6647940074906367,0.2696629213483146,0.6104868913857678,0.3408239700374532,0.4681647940074906,0.6591760299625468,0.5280898876404494,0.5224719101123596,0.23595505617977527,0.7434456928838952,0.26591760299625467,0.5580524344569289,0.35580524344569286,0.4756554307116105,0.1760299625468165,0.8333333333333334,0.6142322097378277,0.37265917602996257,0.5430711610486891,0.6891385767790262,0.06741573033707865,0.7696629213483146
